,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,,
Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
5,181,NYJ,Dylan Donahue,DL,25,2017,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,,,West Georgia,
5,182,GNB,Aaron Jones,RB,22,2020,0,1,3,32,32,54,0,0,0,0,0,651,3364,37,131,1057,6,,,,Texas-El Paso,College Stats
5,183,KAN,Ukeme Eligwe,LB,23,2018,0,0,0,2,1,24,0,0,0,0,0,0,0,0,0,0,0,9,,1,Georgia Southern,College Stats
5,184,PHI,Nathan Gerry,S,22,2020,0,0,1,18,18,46,0,0,0,0,0,0,0,0,0,0,0,101,3,3.5,Nebraska,College Stats
6,185,CLE,Caleb Brantley,DT,23,2019,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,13,,2,Florida,College Stats
6,186,BAL,Chuck Clark,DB,22,2020,0,0,2,16,16,63,0,0,0,0,0,0,0,0,0,0,0,130,3,2.5,Virginia Tech,College Stats
6,187,SEA,Michael Tyson,S,24,2018,0,0,0,1,,10,0,0,0,0,0,0,0,0,0,0,0,3,,,Cincinnati,College Stats
6,188,NYJ,Elijah McGuire,RB,23,2018,0,0,0,6,6,24,0,0,0,0,0,180,591,4,36,370,2,,,,Louisiana,College Stats
6,189,LAR,Tanzel Smart,DT,22,2020,0,0,0,4,4,34,0,0,0,0,0,0,0,0,0,0,0,13,,,Tulane,College Stats
6,190,LAC,Sam Tevi,T,22,2020,0,0,3,23,23,58,0,0,0,0,0,0,0,0,0,0,0,,,,Utah,College Stats
6,191,DAL,Xavier Woods,S,22,2020,0,0,3,17,17,60,0,0,0,0,0,0,0,0,0,0,0,172,5,,Louisiana Tech,College Stats
6,192,CAR,Alex Armah,FB,23,2020,0,0,0,1,1,57,0,0,0,0,0,21,35,3,8,29,0,2,,,West Georgia,
6,193,CIN,Jordan Evans,LB,22,2020,0,0,0,9,9,60,0,0,0,0,0,0,0,0,0,0,0,78,2,3.5,Oklahoma,College Stats
6,194,MIA,Vincent Taylor,DT,23,2020,0,0,0,5,2,39,0,0,0,0,0,0,0,0,0,0,0,41,,2,Oklahoma St.,College Stats
6,195,BUF,Tanner Vallejo,LB,22,2020,0,0,0,5,1,55,0,0,0,0,0,0,0,0,0,0,0,48,,2,Boise St.,College Stats
6,196,NOR,Al-Quadin Muhammad,DE,22,2020,0,0,0,8,0,51,0,0,0,0,0,0,0,0,0,0,0,56,,5,Miami (FL),College Stats
6,197,NYJ,Jeremy Clark,CB,23,2018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan,College Stats
6,198,SFO,D.J. Jones,DT,22,2020,0,0,2,15,15,44,0,0,0,0,0,0,0,0,0,0,0,52,,5,Mississippi,College Stats
6,199,WAS,Chase Roullier,C,24,2020,0,0,4,22,22,59,0,0,0,0,0,0,0,0,0,0,0,,,,Wyoming,College Stats
6,200,NYG,Adam Bisnowaty,T,23,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Pittsburgh,College Stats
6,201,MIN,Bucky Hodges,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,College Stats
6,202,SFO,Pita Taumoepenu,OLB,23,2020,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,,,Utah,College Stats
6,203,DEN,De'Angelo Henderson,RB,24,2018,0,0,0,0,0,8,0,0,0,0,0,9,32,0,2,36,1,2,,,Coastal Carolina,
6,204,NYJ,Derrick Jones,CB,22,2018,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,,,Mississippi,College Stats
6,205,DET,Jeremiah Ledbetter,DE,23,2020,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,9,,1.5,Arkansas,College Stats
6,206,LAR,Sam Rogers,FB,22,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,College Stats
6,207,CIN,Brandon Wilson,RB,23,2020,0,0,0,5,5,51,0,0,0,0,0,0,0,0,0,0,0,33,,,Houston,College Stats
6,208,ARI,Rudy Ford,S,22,2020,0,0,0,4,2,41,0,0,0,0,0,0,0,0,0,0,0,28,,,Auburn,College Stats
6,209,WAS,Robert Davis,WR,22,2019,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,17,0,1,,,Georgia St.,College Stats
6,210,SEA,Justin Senior,T,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.,College Stats
6,211,NWE,Conor McDermott,T,24,2020,0,0,0,2,,30,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA,College Stats
6,212,GNB,Kofi Amichia,C,23,,0,0,0,,,,,,,,,,,,,,,,,,South Florida,College Stats
6,213,PIT,Colin Holba,LS,23,2020,0,0,0,0,,19,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville,College Stats
6,214,PHI,Elijah Qualls,DT,22,2017,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,3,,,Washington,College Stats
6,215,DET,Brad Kaaya,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),College Stats
6,216,DAL,Marquez White,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,College Stats
6,217,TEN,Corey Levin,OL,23,2018,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,,,,Chattanooga,
6,218,KAN,Leon McQuay,S,22,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,,USC,College Stats
7,219,MIN,Stacy Coley,WR,23,2018,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL),College Stats
7,220,MIN,Ifeadi Odenigbo,DL,23,2020,0,0,1,9,9,32,0,0,0,0,0,0,0,0,0,0,0,34,,10.5,Northwestern,College Stats
7,221,OAK,Shalom Luani,S,23,2019,0,0,0,2,1,31,0,0,0,0,0,0,0,0,0,0,0,21,,,Washington St.,College Stats
7,222,JAX,Jalen Myrick,CB,22,2017,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Minnesota,College Stats
7,223,TAM,Stevie Tu'ikolovatu,NT,26,,0,0,0,,,,,,,,,,,,,,,,,,USC,College Stats
7,224,CLE,Zane Gonzalez,K,22,2020,0,0,0,8,1,51,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona St.,College Stats
7,225,LAC,Isaac Rochell,DT,22,2020,0,0,0,8,8,51,0,0,0,0,0,0,0,0,0,0,0,42,1,9.5,Notre Dame,College Stats
7,226,SEA,David Moore,WR,22,2020,0,0,2,11,11,47,0,0,0,0,0,12,91,0,78,1163,13,,,,East Central (OK),
7,227,TEN,Josh Carraway,OLB,23,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,TCU,College Stats
7,228,DAL,Joey Ivie,DT,22,2019,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,College Stats
7,229,SFO,Adrian Colbert,DB,23,2020,0,0,1,8,5,33,0,0,0,0,0,0,0,0,0,0,0,74,,,Miami (FL),College Stats
7,230,WAS,Josh Harvey-Clemons,S,23,2019,0,0,0,4,4,35,0,0,0,0,0,0,0,0,0,0,0,29,,1.5,Louisville,College Stats
7,231,OAK,Jylan Ware,T,23,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama St.,
7,232,MIN,Elijah Lee,LB,21,2020,0,0,0,6,,50,0,0,0,0,0,0,0,0,0,0,0,66,,1,Kansas St.,College Stats
7,233,CAR,Harrison Butker,K,22,2020,0,0,0,16,,61,0,0,0,0,0,0,0,0,0,0,0,2,,,Georgia Tech,College Stats
7,234,LAR,Ejuan Price,DE,24,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Pittsburgh,College Stats
7,235,WAS,Joshua Holsey,DB,23,2018,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,4,,,Auburn,College Stats
7,236,TEN,Brad Seaton,T,23,,0,0,0,,,,,,,,,,,,,,,,,,Villanova,
7,237,MIA,Isaiah Ford,WR,21,2020,0,0,0,4,4,19,0,0,0,0,0,1,11,0,51,520,0,,,,Virginia Tech,College Stats
7,238,GNB,Devante Mays,RB,23,2017,0,0,0,0,0,8,0,0,0,0,0,4,1,0,3,0,0,,,,Utah St.,College Stats
7,239,DAL,Noah Brown,WR,21,2020,0,0,0,1,1,37,0,0,0,0,0,1,4,0,23,241,0,6,,,Ohio St.,College Stats
7,240,JAX,Marquez Williams,FB,23,2017,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL),College Stats
7,241,TEN,Khalfani Muhammad,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,California,College Stats
7,242,OAK,Elijah Hood,RB,21,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina,College Stats
7,243,HOU,Kyle Fuller,C,23,2020,0,0,0,2,1,20,0,0,0,0,0,0,0,0,0,0,0,,,,Baylor,College Stats
7,244,OAK,Treyvon Hester,DT,24,2019,0,0,0,3,1,41,0,0,0,0,0,0,0,0,0,0,0,19,,2,Toledo,College Stats
7,245,MIN,Jack Tocho,CB,21,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina St.,College Stats
7,246,DAL,Jordan Carrell,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Colorado,College Stats
7,247,GNB,Malachi Dupre,WR,21,2018,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,LSU,College Stats
7,248,PIT,Keion Adams,OLB,22,,0,0,0,,,,,,,,,,,,,,,,,,Western Michigan,College Stats
7,249,SEA,Chris Carson,RB,22,2020,0,0,3,27,27,45,0,0,0,0,0,715,3270,21,101,775,7,,,,Oklahoma St.,College Stats
7,250,DET,Pat O'Connor,DE,23,2020,0,0,0,2,,27,0,0,0,0,0,0,0,0,0,0,0,7,,1,East. Michigan,College Stats
7,251,CIN,Mason Schreck,TE,23,2020,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,,,Buffalo,College Stats
7,252,CLE,Matthew Dayes,RB,23,2018,0,0,0,0,0,23,0,0,0,0,0,5,13,0,4,29,0,9,,,North Carolina St.,College Stats
7,253,DEN,Chad Kelly,QB,23,2018,0,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,,,,Mississippi,College Stats
