,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,,
2,35,SDG,Hunter Henry,TE,21,2020,0,0,4,18,18,55,0,0,0,0,0,0,0,0,196,2322,21,,,,Arkansas,College Stats
2,36,JAX,Myles Jack,OLB,21,2020,0,0,5,39,39,73,0,0,0,0,0,0,0,0,0,0,0,273,3,6.5,UCLA,College Stats
2,37,KAN,Chris Jones,DT,22,2020,0,2,5,39,39,76,0,0,0,0,0,0,0,0,0,0,0,120,2,40.5,Mississippi St.,College Stats
2,38,MIA,Xavien Howard,CB,23,2020,1,2,4,39,39,56,0,0,0,0,0,0,0,0,0,0,0,148,22,1,Baylor,College Stats
2,39,TAM,Noah Spence,DE,22,2019,0,0,0,5,5,41,0,0,0,0,0,0,0,0,0,0,0,24,,7.5,East. Kentucky,College Stats
2,40,NYG,Sterling Shepard,WR,23,2020,0,0,5,25,25,65,0,0,0,0,0,22,189,1,313,3518,20,,,,Oklahoma,College Stats
2,41,BUF,Reggie Ragland,ILB,22,2020,0,0,3,16,,58,0,0,0,0,0,0,0,0,0,0,0,130,1,3.5,Alabama,College Stats
2,42,BAL,Kamalei Correa,DE,22,2020,0,0,1,12,4,63,0,0,0,0,0,0,0,0,0,0,0,57,,8.5,Boise St.,College Stats
2,43,TEN,Austin Johnson,NT,22,2020,0,0,1,11,9,74,0,0,0,0,0,0,0,0,0,0,0,54,,3.5,Penn St.,College Stats
2,44,OAK,Jihad Ward,DE,22,2020,0,0,1,9,6,51,0,0,0,0,0,0,0,0,0,0,0,31,,8,Illinois,College Stats
2,45,TEN,Derrick Henry,RB,22,2020,1,2,3,44,44,78,2,3,14,0,0,1182,5860,55,76,692,3,,,,Alabama,College Stats
2,46,DET,A'Shawn Robinson,DT,21,2020,0,0,2,20,19,66,0,0,0,0,0,0,0,0,0,0,0,126,1,5,Alabama,College Stats
2,47,NOR,Michael Thomas,WR,23,2020,2,3,4,56,56,70,0,0,0,0,0,2,-8,0,510,5950,32,1,,,Ohio St.,College Stats
2,48,GNB,Jason Spriggs,T,22,2020,0,0,0,9,8,44,0,0,0,0,0,0,0,0,0,0,0,,,,Indiana,College Stats
2,49,SEA,Jarran Reed,DT,23,2020,0,0,4,27,27,72,0,0,0,0,0,0,0,0,0,0,0,100,,22,Alabama,College Stats
2,50,HOU,Nick Martin,G,23,2020,0,0,4,28,28,62,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame,College Stats
2,51,NYJ,Christian Hackenberg,QB,21,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,College Stats
2,52,ATL,Deion Jones,OLB,21,2020,0,1,4,33,33,69,0,0,0,0,0,0,0,0,0,0,0,341,11,6.5,LSU,College Stats
2,53,WAS,Su'a Cravens,OLB,21,2018,0,0,0,5,4,16,0,0,0,0,0,0,0,0,0,0,0,35,1,1,USC,College Stats
2,54,MIN,Mackensie Alexander,CB,22,2020,0,0,1,15,6,68,0,0,0,0,0,0,0,0,0,0,0,114,3,4.5,Clemson,College Stats
2,55,CIN,Tyler Boyd,WR,21,2020,0,0,2,28,28,71,1,3,16,0,0,15,133,0,321,3743,19,,,,Pittsburgh,College Stats
2,56,CHI,Cody Whitehair,G,24,2020,0,1,5,31,31,78,0,0,0,0,0,0,0,0,0,0,0,,,,Kansas St.,College Stats
2,57,IND,T.J. Green,S,21,2020,0,0,0,5,5,34,0,0,0,0,0,0,0,0,0,0,0,65,,,Clemson,College Stats
2,58,PIT,Sean Davis,CB,22,2020,0,0,3,14,14,64,0,0,0,0,0,0,0,0,0,0,0,201,5,2.5,Maryland,College Stats
2,59,TAM,Roberto Aguayo,K,22,2016,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,,,Florida St.,College Stats
2,60,NWE,Cyrus Jones,CB,22,2019,0,0,0,4,1,31,0,0,0,0,0,0,0,0,0,0,0,11,,,Alabama,College Stats
2,61,NOR,Vonn Bell,S,21,2020,0,0,3,26,20,77,0,0,0,0,0,0,0,0,0,0,0,319,1,8,Ohio St.,College Stats
2,62,CAR,James Bradberry,CB,23,2020,0,1,5,28,18,75,0,0,0,0,0,0,0,0,0,0,0,266,11,3,Samford,College Stats
2,63,DEN,Adam Gotsis,DT,23,2020,0,0,3,19,14,73,0,0,0,0,0,0,0,0,0,0,0,87,,5,Georgia Tech,College Stats
3,64,TEN,Kevin Byard,S,23,2020,1,1,4,35,35,80,1,1,66,1,0,0,0,0,1,11,0,308,18,3,Middle Tenn. St.,College Stats
3,65,CLE,Carl Nassib,DE,23,2020,0,0,1,18,7,73,0,0,0,0,0,0,0,0,0,0,0,97,1,20.5,Penn St.,College Stats
3,66,SDG,Max Tuerk,C,22,2017,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats
3,67,DAL,Maliek Collins,DT,21,2020,0,0,5,28,24,73,0,0,0,0,0,0,0,0,0,0,0,62,,14.5,Nebraska,College Stats
3,68,SFO,Will Redmond,CB,22,2020,0,0,0,3,,31,0,0,0,0,0,0,0,0,0,0,0,47,,,Mississippi St.,College Stats
3,69,JAX,Yannick Ngakoue,DE,21,2020,0,1,5,34,30,78,0,0,0,0,0,0,0,0,0,0,0,128,2,45.5,Maryland,College Stats
3,70,BAL,Bronson Kaufusi,DE,25,2019,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,4,,0.5,BYU,College Stats
3,71,NYG,Darian Thompson,S,22,2020,0,0,1,12,6,58,0,0,0,0,0,1,3,0,0,0,0,120,2,1.5,Boise St.,College Stats
3,72,CHI,Jonathan Bullard,DT,22,2020,0,0,1,8,7,61,0,0,0,0,0,0,0,0,0,0,0,62,,3.5,Florida,College Stats
3,73,MIA,Kenyan Drake,RB,22,2020,0,0,2,27,15,77,0,0,0,0,0,695,3130,27,169,1244,6,6,,,Alabama,College Stats
3,74,KAN,KeiVarae Russell,CB,22,2020,0,0,0,2,,21,0,0,0,0,0,0,0,0,0,0,0,19,1,,Notre Dame,College Stats
3,75,OAK,Shilique Calhoun,DE,24,2020,0,0,0,5,2,51,0,0,0,0,0,0,0,0,0,0,0,37,,2.5,Michigan St.,College Stats
3,76,CLE,Shon Coleman,T,24,2017,0,0,1,6,6,23,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn,College Stats
3,77,CAR,Daryl Worley,CB,21,2020,0,0,4,18,10,66,0,0,0,0,0,0,0,0,0,0,0,211,5,2,West Virginia,College Stats
3,78,NWE,Joe Thuney,G,23,2020,0,0,5,38,38,80,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina St.,College Stats
3,79,PHI,Isaac Seumalo,G,22,2020,0,0,3,18,18,61,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon St.,College Stats
3,80,BUF,Adolphus Washington,DT,21,2018,0,0,2,9,9,35,0,0,0,0,0,0,0,0,0,0,0,38,,4.5,Ohio St.,College Stats
3,81,ATL,Austin Hooper,TE,21,2020,0,2,2,22,19,72,0,0,0,0,0,0,0,0,260,2679,20,,,,Stanford,College Stats
3,82,IND,Le'Raven Clark,T,23,2020,0,0,0,10,10,47,0,0,0,0,0,0,0,0,0,0,0,,,,Texas Tech,College Stats
3,83,NYJ,Jordan Jenkins,OLB,22,2020,0,0,5,27,27,72,0,0,0,0,0,0,0,0,0,0,0,115,,22.5,Georgia,College Stats
3,84,WAS,Kendall Fuller,CB,21,2020,0,0,2,20,16,69,0,0,0,0,0,0,0,0,0,0,0,211,10,1,Virginia Tech,College Stats
3,85,HOU,Braxton Miller,WR,23,2017,0,0,1,2,2,21,0,0,0,0,0,4,1,0,34,261,2,,,,Ohio St.,College Stats
3,86,MIA,Leonte Carroo,WR,22,2018,0,0,0,2,2,37,0,0,0,0,0,1,14,0,12,192,2,2,,,Rutgers,College Stats
3,87,CIN,Nick Vigil,ILB,23,2020,0,0,3,20,17,69,0,0,0,0,0,0,0,0,0,0,0,211,2,4,Utah St.,College Stats
3,88,GNB,Kyler Fackrell,OLB,24,2020,0,0,1,14,9,73,0,0,0,0,0,0,0,0,0,0,0,103,1,20.5,Utah St.,College Stats
3,89,PIT,Javon Hargrave,DT,23,2020,0,0,5,31,26,78,0,0,0,0,0,0,0,0,0,0,0,122,,19,South Carolina St.,
3,90,SEA,C.J. Prosise,RB,22,2020,0,0,0,5,5,35,0,0,0,0,0,75,283,2,41,411,1,,,,Notre Dame,College Stats
3,91,NWE,Jacoby Brissett,QB,23,2020,0,0,2,22,2,49,586,983,6459,31,13,159,583,12,1,2,0,,,,North Carolina St.,College Stats
3,92,ARI,Brandon Williams,CB,23,2020,0,0,0,4,4,51,0,0,0,0,0,0,0,0,0,0,0,33,,,Texas A&M,College Stats
3,93,CLE,Cody Kessler,QB,23,2018,0,0,1,5,3,17,224,349,2215,8,5,31,140,0,0,0,0,,,,USC,College Stats
3,94,SEA,Nick Vannett,TE,23,2020,0,0,2,6,4,70,0,0,0,0,0,0,0,0,75,686,5,1,,,Ohio St.,College Stats
3,95,DET,Graham Glasgow,C,24,2020,0,0,4,29,25,75,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan,College Stats
3,96,NWE,Vincent Valentine,DT,22,2018,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,11,,1,Nebraska,College Stats
3,97,SEA,Rees Odhiambo,G,23,2018,0,0,0,4,4,16,0,0,0,0,0,0,0,0,0,0,0,,,,Boise St.,College Stats
3,98,DEN,Justin Simmons,S,22,2020,0,1,4,33,33,74,0,0,0,0,0,0,0,0,0,0,0,288,16,2,Boston Col.,College Stats
4,99,CLE,Joe Schobert,OLB,22,2020,0,1,4,31,24,77,0,0,0,0,0,0,0,0,0,0,0,336,9,11,Wisconsin,College Stats
4,100,OAK,Connor Cook,QB,23,2016,0,0,0,0,0,1,14,21,150,1,1,0,0,0,0,0,0,,,,Michigan St.,College Stats
4,101,DAL,Charles Tapper,DE,23,2017,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,1,Oklahoma,College Stats
4,102,SDG,Joshua Perry,ILB,22,2017,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,16,,,Ohio St.,College Stats
4,103,JAX,Sheldon Day,DT,22,2020,0,0,0,6,2,60,0,0,0,0,0,0,0,0,0,0,0,39,,6,Notre Dame,College Stats
4,104,BAL,Tavon Young,CB,22,2020,0,0,1,11,11,33,0,0,0,0,0,0,0,0,0,0,0,81,3,2,Temple,College Stats
4,105,KAN,Parker Ehinger,G,23,2019,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,,,,Cincinnati,College Stats
4,106,KAN,Eric Murray,CB,22,2020,0,0,2,9,4,68,0,0,0,0,0,0,0,0,0,0,0,145,1,4,Minnesota,College Stats
4,107,BAL,Chris Moore,WR,23,2020,0,0,0,4,4,61,0,0,0,0,0,11,27,0,47,511,4,11,,,Cincinnati,College Stats
4,108,TAM,Ryan Smith,CB,23,2020,0,0,0,8,8,73,0,0,0,0,0,0,0,0,0,0,0,98,1,,North Carolina Central,
4,109,NYG,B.J. Goodson,OLB,23,2020,0,0,4,20,8,66,0,0,0,0,0,0,0,0,0,0,0,168,4,1,Clemson,College Stats
4,110,LAR,Tyler Higbee,TE,23,2020,0,0,5,16,16,78,0,0,0,0,0,1,1,0,173,1927,12,2,,,Western Kentucky,College Stats
4,111,DET,Miles Killebrew,S,23,2020,0,0,0,6,6,78,0,0,0,0,0,0,0,0,0,0,0,88,2,,Southern Utah,
4,112,NWE,Malcolm Mitchell,WR,24,2016,0,0,0,4,4,14,0,0,0,0,0,0,0,0,32,401,4,,,,Georgia,College Stats
4,113,CHI,Nick Kwiatkoski,ILB,23,2020,0,0,1,19,15,69,0,0,0,0,0,0,0,0,0,0,0,192,2,7,West Virginia,College Stats
4,114,CLE,Ricardo Louis,WR,22,2017,0,0,1,3,3,32,0,0,0,0,0,0,0,0,45,562,0,11,,,Auburn,College Stats
4,115,ATL,De'Vondre Campbell,OLB,23,2020,0,0,5,32,26,75,0,0,0,0,0,0,0,0,0,0,0,303,3,7.5,Minnesota,College Stats
4,116,IND,Hassan Ridgeway,DT,21,2020,0,0,0,8,5,48,0,0,0,0,0,0,0,0,0,0,0,32,,7.5,Texas,College Stats
4,117,LAR,Pharoh Cooper,WR,21,2020,1,1,0,6,3,62,0,1,0,0,1,2,8,0,55,506,1,1,,,South Carolina,College Stats
4,118,NYJ,Juston Burris,CB,23,2020,0,0,2,12,4,65,0,0,0,0,0,0,0,0,0,0,0,94,5,1,North Carolina St.,College Stats
4,119,HOU,Tyler Ervin,RB,22,2020,0,0,0,1,0,43,0,0,0,0,0,19,92,0,27,186,0,4,,,San Jose St.,College Stats
4,120,NOR,David Onyemata,DT,23,2020,0,0,2,21,21,78,0,0,0,0,0,0,0,0,0,0,0,94,1,16,Manitoba,
4,121,MIN,Willie Beavers,T,22,2016,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Western Michigan,College Stats
4,122,CIN,Andrew Billings,NT,21,2019,0,0,2,15,15,47,0,0,0,0,0,0,0,0,0,0,0,49,,3.5,Baylor,College Stats
4,123,PIT,Jerald Hawkins,T,22,2020,0,0,0,2,2,19,0,0,0,0,0,0,0,0,0,0,0,,,,LSU,College Stats
4,124,CHI,Deon Bush,S,23,2020,0,0,0,6,6,65,0,0,0,0,0,0,0,0,0,0,0,42,1,1,Miami (FL),College Stats
4,125,IND,Antonio Morrison,ILB,21,2018,0,0,2,13,9,47,0,1,0,0,0,0,0,0,0,0,0,124,,1,Florida,College Stats
4,126,KAN,Demarcus Robinson,WR,21,2020,0,0,2,13,13,80,0,0,0,0,0,0,0,0,120,1415,11,5,,,Florida,College Stats
4,127,CHI,Deiondre' Hall,CB,22,2018,0,0,0,2,1,23,0,0,0,0,0,0,0,0,0,0,0,10,1,,Northern Iowa,
4,128,ARI,Evan Boehm,C,23,2019,0,0,1,12,6,55,0,0,0,0,0,0,0,0,0,0,0,,,,Missouri,College Stats
4,129,CLE,Derrick Kindred,S,22,2018,0,0,1,8,8,42,0,0,0,0,0,0,0,0,0,0,0,108,2,,TCU,College Stats
4,130,BAL,Alex Lewis,T,24,2020,0,0,2,14,8,44,0,0,0,0,0,0,0,0,0,0,0,,,,Nebraska,College Stats
4,131,GNB,Blake Martinez,LB,22,2020,0,0,5,35,27,77,0,0,0,0,0,0,0,0,0,0,0,417,4,13,Stanford,College Stats
4,132,BAL,Willie Henry,DT,22,2020,0,0,0,4,4,18,0,0,0,0,0,0,0,0,0,0,0,26,,4.5,Michigan,College Stats
4,133,SFO,Rashard Robinson,CB,21,2020,0,0,0,9,6,42,0,0,0,0,0,0,0,0,0,0,0,67,2,,LSU,College Stats
4,134,BAL,Kenneth Dixon,RB,22,2018,0,0,0,5,5,18,0,0,0,0,0,148,715,4,36,213,1,,,,Louisiana Tech,College Stats
4,135,DAL,Dak Prescott,QB,23,2020,0,2,4,58,58,69,1514,2293,17634,106,40,259,1314,24,1,11,1,,,,Mississippi St.,College Stats
4,136,DEN,Devontae Booker,RB,24,2020,0,0,0,15,11,77,0,0,0,0,0,382,1526,9,122,956,1,4,,,Utah,College Stats
4,137,GNB,Dean Lowry,DE,22,2020,0,0,4,25,25,79,0,0,0,0,0,0,0,0,0,0,0,92,1,10,Northwestern,College Stats
4,138,CLE,Seth Devalve,TE,23,2020,0,0,0,6,5,57,0,0,0,0,0,0,0,0,60,736,4,8,,,Princeton,
4,139,BUF,Cardale Jones,QB,23,2016,0,0,0,0,0,1,6,11,96,0,1,1,-1,0,0,0,0,,,,Ohio St.,College Stats
5,140,TEN,Tajae Sharpe,WR,21,2020,0,0,3,11,11,51,0,0,0,0,0,2,17,0,92,1167,8,,,,Massachusetts,College Stats
5,141,CAR,Zack Sanchez,CB,22,2016,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,5,,,Oklahoma,College Stats
5,142,SFO,Ronald Blair,DE,23,2019,0,0,0,6,6,47,0,0,0,0,0,0,0,0,0,0,0,59,,13.5,Appalachian St.,College Stats
5,143,OAK,DeAndre Washington,RB,23,2020,0,0,0,11,10,59,0,0,0,0,0,313,1213,7,93,643,1,3,,,Texas Tech,College Stats
5,144,DEN,Connor McGovern,G,23,2020,0,0,3,19,14,63,0,0,0,0,0,0,0,0,0,0,0,,,,Missouri,College Stats
5,145,SFO,John Theus,T,22,2016,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,College Stats
5,146,BAL,Matt Judon,DE,24,2020,0,2,4,32,32,76,0,0,0,0,0,0,0,0,0,0,0,167,,34.5,Grand Valley St.,
5,147,SEA,Quinton Jefferson,DT,23,2020,0,0,2,14,12,55,0,0,0,0,0,0,0,0,0,0,0,49,,10.5,Maryland,College Stats
5,148,TAM,Caleb Benenoch,T,22,2019,0,0,1,12,12,35,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA,College Stats
5,149,NYG,Paul Perkins,RB,21,2019,0,0,0,5,5,29,0,0,0,0,0,165,575,0,24,217,0,5,,,UCLA,College Stats
5,150,CHI,Jordan Howard,RB,21,2020,0,1,3,25,22,64,0,0,0,0,0,932,3955,34,83,634,2,,,,Indiana,College Stats
5,151,DET,Joe Dahl,G,23,2020,0,0,1,11,11,44,0,0,0,0,0,0,0,0,0,0,0,,,,Washington St.,College Stats
5,152,WAS,Matthew Ioannidis,DT,22,2020,0,0,2,18,18,57,0,0,0,0,0,0,0,0,0,0,0,89,,22,Temple,College Stats
5,153,PHI,Wendell Smallwood,RB,22,2020,0,0,1,10,9,53,0,0,0,0,0,233,931,5,56,452,2,8,,,West Virginia,College Stats
5,154,CLE,Jordan Payton,WR,23,2016,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,,,,UCLA,College Stats
5,155,IND,Joe Haeg,T,23,2020,0,0,2,22,19,67,0,0,0,0,0,0,0,0,0,0,0,,,,North Dakota St.,
5,156,BUF,Jonathan Williams,RB,22,2020,0,0,0,3,1,28,0,1,0,0,0,80,334,2,11,81,0,,,,Arkansas,College Stats
5,157,TEN,LeShaun Sims,CB,22,2020,0,0,0,11,7,69,0,0,0,0,0,0,0,0,0,0,0,127,3,,Southern Utah,
5,158,NYJ,Brandon Shell,T,24,2020,0,0,4,20,14,60,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina,College Stats
5,159,HOU,K.J. Dillon,S,22,2016,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,,,West Virginia,College Stats
5,160,MIN,Kentrell Brothers,OLB,23,2019,0,0,0,4,4,51,0,0,0,0,0,0,0,0,0,0,0,41,,1,Missouri,College Stats
5,161,CIN,Christian Westerman,G,23,2018,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona St.,College Stats
5,162,KAN,Kevin Hogan,QB,23,2017,0,0,0,2,,8,60,101,621,4,7,18,176,1,0,0,0,,,,Stanford,College Stats
5,163,GNB,Trevor Davis,WR,23,2019,0,0,0,2,1,43,0,0,0,0,0,6,86,1,16,205,1,7,,,California,College Stats
5,164,PHI,Halapoulivaati Vaitai,T,23,2020,0,0,2,18,13,65,0,0,0,0,0,0,0,0,0,0,0,,,,TCU,College Stats
5,165,KAN,Tyreek Hill,WR,22,2020,3,5,4,57,57,74,0,1,0,0,1,84,623,6,368,5391,47,4,,,West Alabama,
5,166,HOU,D.J. Reader,NT,22,2020,0,0,2,24,23,66,0,0,0,0,0,0,0,0,0,0,0,89,,6.5,Clemson,College Stats
5,167,ARI,Marqui Christian,S,21,2020,0,0,0,4,,56,0,0,0,0,0,0,0,0,0,0,0,61,,,Midwestern St.,
5,168,CLE,Spencer Drango,G,23,2017,0,0,2,8,8,32,0,0,0,0,0,0,0,0,0,0,0,,,,Baylor,College Stats
5,169,DET,Antwione Williams,LB,23,2016,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,17,,,Georgia Southern,College Stats
5,170,ARI,Cole Toner,T,22,2020,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,,,,Harvard,
5,171,SEA,Alex Collins,RB,22,2020,0,0,2,15,3,39,0,0,0,0,0,375,1586,16,50,380,1,,,,Arkansas,College Stats
5,172,CLE,Rashard Higgins,WR,21,2020,0,0,0,11,11,67,0,0,0,0,0,1,4,0,113,1615,11,,,,Colorado St.,College Stats
5,173,CLE,Trey Caldwell,DB,22,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,La-Monroe,College Stats
5,174,SFO,Fahn Cooper,T,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,College Stats
5,175,SDG,Jatavis Brown,OLB,22,2019,0,0,2,13,13,56,0,0,0,0,0,0,0,0,0,0,0,187,,4.5,Akron,College Stats
6,176,DEN,Andy Janovich,FB,23,2020,0,0,1,2,2,64,0,0,0,0,0,15,55,3,24,246,1,15,,,Nebraska,College Stats
6,177,LAR,Temarrick Hemingway,TE,23,2020,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,10,0,2,,,South Carolina St.,
6,178,KAN,D.J. White,CB,22,2019,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,13,1,,Georgia Tech,College Stats
6,179,SDG,Drew Kaser,P,23,2018,0,0,0,5,5,36,0,0,0,0,0,1,0,0,0,0,0,1,,,Texas A&M,College Stats
6,180,MIN,Moritz Boehringer,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,,
6,181,JAX,Tyrone Holmes,OLB,22,2017,0,0,0,1,,15,0,0,0,0,0,0,0,0,0,0,0,3,,1,Montana,
6,182,BAL,Keenan Reynolds,RB,22,2018,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Navy,College Stats
6,183,TAM,Devante Bond,OLB,23,2020,0,0,1,4,4,34,0,0,0,0,0,0,0,0,0,0,0,31,,,Oklahoma,College Stats
6,184,NYG,Jerell Adams,TE,23,2019,0,0,0,2,2,30,0,0,0,0,0,0,0,0,24,214,1,3,,,South Carolina,College Stats
6,185,CHI,DeAndre Houston-Carson,S,23,2020,0,0,0,4,4,64,0,0,0,0,0,0,0,0,0,0,0,33,1,,William & Mary,
6,186,MIA,Jakeem Grant,WR,23,2020,0,0,0,12,12,66,0,0,0,0,0,12,43,1,89,1008,5,3,,,Texas Tech,College Stats
6,187,WAS,Nate Sudfeld,QB,22,2020,0,0,0,1,,4,25,37,188,1,1,5,32,0,0,0,0,,,,Indiana,College Stats
