,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,,
Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
6,187,DEN,Juwann Winfree,WR,23,2020,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado,College Stats
6,188,TEN,David Long,LB,22,2020,0,0,0,4,4,28,0,0,0,0,0,0,0,0,0,0,0,39,,,West Virginia,College Stats
6,189,CLE,Drew Forbes,T,22,2019,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,SE Missouri St.,
6,190,MIN,Armon Watts,DT,23,2020,0,0,0,2,2,23,0,0,0,0,0,0,0,0,0,0,0,19,,2,Arkansas,College Stats
6,191,MIN,Marcus Epps,S,23,2020,0,0,0,2,0,29,0,0,0,0,0,0,0,0,0,0,0,40,2,,Wyoming,College Stats
6,192,PIT,Isaiah Buggs,DT,23,2020,0,0,0,2,2,19,0,0,0,0,0,0,0,0,0,0,0,9,,,Alabama,College Stats
6,193,MIN,Oli Udoh,T,22,,0,0,0,,,,,,,,,,,,,,,,,,Elon,
6,194,GNB,Dexter Williams,RB,22,2020,0,0,0,0,0,7,0,0,0,0,0,7,19,0,0,0,0,,,,Notre Dame,College Stats
6,195,HOU,Xavier Crawford,CB,23,2020,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,,,Central Michigan,College Stats
6,196,NYJ,Blessuan Austin,CB,23,2020,0,0,1,5,5,18,0,0,0,0,0,0,0,0,0,0,0,69,,,Rutgers,College Stats
6,197,BAL,Trace McSorley,QB,24,2020,0,0,0,0,0,3,3,10,90,1,0,6,18,0,0,0,0,,,,Penn St.,College Stats
6,198,SFO,Tim Harris,CB,24,2020,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia,College Stats
6,199,IND,Gerri Green,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.,College Stats
6,200,LAC,Emeke Egbule,LB,22,2020,0,0,0,2,2,29,0,0,0,0,0,0,0,0,0,0,0,8,,,Houston,College Stats
6,201,KAN,Rashad Fenton,CB,22,2020,0,0,0,3,3,28,0,0,0,0,0,0,0,0,0,0,0,38,2,,South Carolina,College Stats
6,202,MIA,Isaiah Prince,T,22,2019,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.,College Stats
6,203,ATL,Marcus Green,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,La-Monroe,College Stats
6,204,SEA,Travis Homer,RB,21,2020,0,0,0,3,3,25,0,0,0,0,0,43,202,0,20,146,1,6,,,Miami (FL),College Stats
6,205,CHI,Duke Shelley,CB,22,2020,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,9,,,Kansas St.,College Stats
6,206,WAS,Kelvin Harmon,WR,22,2019,0,0,1,3,3,16,1,1,11,0,0,0,0,0,30,365,0,2,,,North Carolina St.,College Stats
6,207,PIT,Ulysees Gilbert,LB,22,2020,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,,,Akron,College Stats
6,208,TAM,Scott Miller,WR,22,2020,0,0,1,7,7,26,0,0,0,0,0,5,30,0,46,701,4,,,,Bowling Green,College Stats
6,209,SEA,Demarcus Christmas,DT,24,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,College Stats
6,210,CIN,Deshaun Davis,LB,23,,0,0,0,,,,,,,,,,,,,,,,,,Auburn,College Stats
6,211,CIN,Rodney Anderson,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats
6,212,CAR,Dennis Daley,T,23,2020,0,0,1,6,6,19,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina,College Stats
6,213,DAL,Donovan Wilson,S,24,2020,0,0,1,5,5,25,0,0,0,0,0,0,0,0,0,0,0,49,2,3.5,Texas A&M,College Stats
6,214,KAN,Darwin Thompson,RB,22,2020,0,0,0,2,2,26,0,0,0,0,0,64,225,2,16,108,1,3,,,Utah St.,College Stats
7,215,TAM,Terry Beckner,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Missouri,College Stats
7,216,KAN,Nick Allegretti,G,23,2020,0,0,1,7,7,23,0,0,0,0,0,0,0,0,0,0,0,,,,Illinois,College Stats
7,217,MIN,Kris Boyd,CB,22,2020,0,0,0,3,3,26,0,0,0,0,0,0,0,0,0,0,0,44,,,Texas,College Stats
7,218,DAL,Mike Weber,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
7,219,PIT,Derwin Gray,T,24,2020,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Maryland,College Stats
7,220,HOU,Cullen Gillaspia,RB,24,2020,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,6,0,3,,,Texas A&M,College Stats
7,221,CLE,Donnie Lewis Jr.,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Tulane,College Stats
7,222,CHI,Kerrith Whyte Jr,RB,22,2019,0,0,0,1,,6,0,0,0,0,0,24,122,0,1,9,0,,,,Florida Atlantic,College Stats
7,223,CIN,Jordan Brown,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,South Dakota St.,
7,224,DET,Isaac Nauta,TE,22,2020,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,16,0,,,,Georgia,College Stats
7,225,BUF,Darryl Johnson,DE,22,2020,0,0,0,3,3,31,0,0,0,0,0,0,0,0,0,0,0,21,,2,North Carolina A&T,
7,226,GNB,Ty Summers,LB,23,2020,0,0,0,3,3,32,0,0,0,0,0,0,0,0,0,0,0,29,,,TCU,College Stats
7,227,WAS,Jimmy Moreland,CB,24,2020,0,0,0,5,5,30,0,0,0,0,0,0,0,0,0,0,0,65,1,0.5,James Madison,
7,228,BUF,Tommy Sweeney,TE,24,2019,0,0,0,1,1,6,0,0,0,0,0,0,0,0,8,114,0,,,,Boston Col.,College Stats
7,229,DET,P.J. Johnson,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Arizona,College Stats
7,230,OAK,Quinton Bell,DE,23,2020,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,,,,Prairie View A&M,College Stats
7,231,NOR,Alizé Mack,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Notre Dame,College Stats
7,232,NYG,George Asafo-Adjei,T,22,,0,0,0,,,,,,,,,,,,,,,,,,Kentucky,College Stats
7,233,MIA,Chandler Cox,RB,23,2020,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,9,0,,,,Auburn,College Stats
7,234,MIA,Myles Gaskin,RB,22,2020,0,0,1,8,8,17,0,0,0,0,0,178,717,4,48,439,2,,,,Washington,College Stats
7,235,JAX,Dontavius Russell,DT,23,2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,,,Auburn,College Stats
7,236,SEA,John Ursua,WR,25,2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,11,0,,,,Hawaii,College Stats
7,237,CAR,Terry Godwin,WR,22,2020,0,0,0,0,,3,0,0,0,0,0,1,3,0,3,32,0,,,,Georgia,College Stats
7,238,CHI,Stephen Denmark,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Valdosta St.,
7,239,MIN,Dillon Mitchell,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,College Stats
7,240,IND,Jackson Barton,T,24,,0,0,0,,,,,,,,,,,,,,,,,,Utah,College Stats
7,241,DAL,Jalen Jelks,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,College Stats
7,242,LAC,Cortez Broughton,DT,23,2020,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,4,,,Cincinnati,College Stats
7,243,LAR,Nick Scott,S,24,2020,0,0,0,2,2,31,0,0,0,0,0,1,6,0,1,23,0,17,,,Penn St.,College Stats
7,244,NOR,Kaden Elliss,LB,24,2020,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,4,,,Idaho,College Stats
7,245,NYG,Chris Slayton,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Syracuse,College Stats
7,246,IND,Javon Patterson,C,22,2020,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi,College Stats
7,247,MIN,Olabisi Johnson,WR,22,2020,0,0,0,5,5,32,0,0,0,0,0,1,6,0,45,483,3,,,,Colorado St.,College Stats
7,248,ARI,Joshua Miles,T,23,2019,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,Morgan St.,
7,249,ARI,Michael Dogbe,DE,23,2020,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,,1,Temple,College Stats
7,250,MIN,Austin Cutting,LS,22,2020,0,0,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,1,,,Air Force,College Stats
7,251,LAR,Dakota Allen,LB,23,2020,0,0,0,1,,18,0,0,0,0,0,0,0,0,0,0,0,13,,,Texas Tech,College Stats
7,252,NWE,Ken Webster,CB,23,2020,0,0,0,3,,17,0,0,0,0,0,0,0,0,0,0,0,22,,,Mississippi,College Stats
7,253,WAS,Jordan Brailford,DE,23,2020,0,0,0,1,,5,0,0,0,0,0,0,0,0,0,0,0,2,,,Oklahoma St.,College Stats
7,254,ARI,Caleb Wilson,TE,23,2020,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA,College Stats
